vibration_rms,temperature,rpm,acoustic_db,risk
4.028228559737928,68.35393504128295,,83.90862181463947,0
6.659666095472531,67.15559053834589,1875.6068754226965,,1
3.07855403059684,75.83605438599267,2287.418004719687,80.6063631281498,0
5.443652464059525,71.05354347289041,2074.144234632576,82.52350820700028,0
3.653970327521425,78.97310800424758,2316.9128777969936,78.97389896784354,0
4.176766364633852,86.16165990034708,2072.182000752459,80.982837746023,0
5.3431066388047945,69.56167680660151,1710.7208453216822,80.27207201572712,0
3.458829123700193,80.86381531129926,1666.7179113055483,88.98389471538579,0
7.474625378622734,103.35263072461164,2412.121937735268,82.20695260499443,1
3.9979446791686586,81.2924563305884,2165.5129586896182,85.49670273897846,0
7.571882635497255,,2297.149205771752,83.47694638455278,1
3.971879177993874,79.45698289763124,2462.340535346595,79.92213893594875,0
4.179606242989656,77.82808482367295,2210.77633308081,84.32679830731342,0
4.768582529280574,63.83016665421184,2290.7096443837463,87.39641332745438,0
5.325812322213343,81.55140041387644,1854.9959168365788,80.16896242982659,0
4.477976752363456,81.03515939405169,1710.896045814036,88.23645116292552,0
6.223106670337236,67.6646987774695,2212.5198331043885,81.60111631408921,1
6.837011738347037,77.04121067829081,2104.4201880598503,83.06806429570864,1
3.599818846273848,82.3023223762583,2026.8610935852232,87.12273249204019,0
3.8533040735867776,74.74943419092808,2096.8428701582475,82.34625537112206,0
,84.36982281550459,2080.7963706145515,85.15029943734346,0
2.3158939124137947,94.0500945556242,2320.9542149633903,83.74123668484764,0
2.3980220477319487,67.96656570292129,2323.746396204239,85.51747202681527,0
6.753059553192284,62.52190691763716,,,1
7.70652185802983,77.97504231998803,2211.450718140732,,1
4.337831577810147,79.01205445218895,2128.515638106194,87.46386802418735,0
5.941098386032458,71.66218761547876,1884.7075669913447,,0
4.691106521331241,88.35545519087549,2189.141168728285,81.35805318587391,0
10.725486183961154,67.14212716479715,1651.3762327851846,84.02388659131546,1
6.005507751997164,81.1332916915026,2263.472888073971,,1
4.647247260783746,71.81279916237082,1701.3692650584912,87.77287040663482,0
3.550448821178314,88.3862507734924,2071.4508216986837,76.8892909133166,0
3.5466745867920397,88.93361154621341,1788.7115103934602,,0
9.285545126668929,94.78500472566108,2938.3472457686066,,1
4.857325949812921,71.45747689763645,1991.5186935180227,87.8125607889442,0
,106.9842059266588,2401.311010459167,94.99372193488598,1
4.238688335847833,71.53939161452621,2105.17490775462,84.08797709276112,0
2.88536115106943,76.08002612441373,1855.5198057918224,79.37209015158405,0
,73.72450781419806,2220.2866802033423,86.6090723088052,0
,,2000.3314221836015,,0
5.62137166462428,73.37713827110545,2098.8552463470096,85.432056483918,0
6.734385193781172,69.60963725144035,1760.607761246197,81.37340581938282,1
10.11894642848677,,2652.66694214316,88.83197576592008,1
3.4304371540010186,85.52269275697765,1885.3403409747289,87.65418247399374,0
,63.88931150242515,2214.1756200606387,80.8956766232175,0
6.179024973980946,81.11472899548288,2419.3442719513723,86.52570247013736,1
3.711860142215132,70.53723488773957,1798.707062064281,88.98906227063549,0
5.318997082325087,72.89272614008924,2269.21203616442,89.72756017023558,0
2.7966350658187804,83.19393064441071,,84.73420409876218,0
3.457885754724018,77.92364741502627,,83.56768221528273,0
7.641990773975909,81.87688569495822,1760.3053859533063,89.90909528832505,1
7.638304416116722,84.74647456307828,1661.8728276398194,,1
3.849722945325773,73.5161355054052,1604.102902553105,86.75431716368402,0
5.712873219005942,70.21413488789332,2103.2497280344496,79.51989349054229,0
,66.35254636990577,1946.4830755680343,89.26150508903841,0
,69.54241541871325,2094.8513494012773,83.96781793755535,0
4.635511097479334,,2172.6181715303783,90.07433294258988,0
3.28492560431451,82.13365551869309,2066.404248293133,86.9656510254221,0
4.772613112413997,64.92941115149027,2164.4407940375936,80.10711907975228,0
8.100689083060077,87.72373340114899,,90.69851092830898,1
5.407215297039044,77.41171665146236,1703.2516529235638,91.20498106571092,0
5.2169543120696655,79.37845430101741,2264.453545205199,88.52914597039687,0
4.760492700079554,79.2483833662087,1852.7219668047185,81.95364853985512,0
,70.84224024209696,,83.77594418257037,0
3.9186924112427306,74.24460326617651,1955.5205310489005,85.58170886962304,0
6.248952309753831,79.07224568456643,1771.7972701758715,82.18515840267426,1
5.287689278588604,73.99463169494797,,91.76938628985282,0
4.177883944053868,59.15432201429286,2086.013480390867,85.57730588690414,0
4.831861099735182,70.82134671770353,2087.085434811532,74.18660781157057,0
6.691504428832379,71.36473474247391,1775.5424833935926,,1
2.379088597826509,75.78480070554288,1878.073656762814,83.60737041273075,0
,,,84.7002937755262,0
3.75858208613588,75.10180296506593,2124.1000294334854,83.5255225368572,0
5.347900287305724,,2518.7662598371357,88.22818566642675,0
2.982731071383574,82.7171352823953,2295.032043435382,89.47875111421352,0
1.7650147697069918,78.73225994152446,2286.0732671399846,,0
2.396731916567295,77.51613430803617,1653.0328623860496,83.64275525144737,0
5.178067009406515,78.43495796793366,2190.965087908356,84.83465118076332,0
5.894773409223854,93.14813844794227,1986.7232995757724,,0
,65.99910321988959,1862.2545491154376,81.79027984054065,0
5.516908306032474,,2042.003835133132,87.31571459428494,0
1.786362513595204,66.79922742795532,2236.302883652871,,0
5.140912110981077,78.79190913067966,2125.2078977510528,91.16176495910668,0
7.750145916041973,93.8738992750055,2580.3815496644847,90.0213991211539,1
4.655410972274906,69.22660304815398,,82.25730032963948,0
5.426064381048239,70.81908564586737,1840.603114481009,88.28119349803586,0
,,,81.19618646762211,0
5.271978573509933,80.58973465770453,1924.1624831307165,87.7837284037634,0
6.675479944530067,62.3056844654751,,82.93354320495956,1
4.457727033727363,78.24226367010843,2191.5607437601275,80.90698710649767,0
6.093146237171713,67.23263469019531,1739.9515700460256,86.12018137078962,1
,65.20813981208958,2486.2987685692333,74.30173148738344,0
5.452781816623136,73.36749138569144,1544.728482676376,77.99609770237909,0
7.157773411719523,68.31619521742633,1850.5830791862857,84.29003246490286,1
1.3229259360597174,94.01275635601247,2092.552972485435,85.32976706653938,0
4.767800044221982,79.13629847710423,2146.0785416088274,,0
5.906246774566344,64.5105240662444,1974.8810698570735,78.6822548051296,0
,71.83708899233771,1985.6523242496144,81.72843263144598,0
5.339180189268805,82.58982939107703,2102.6375213319043,,0
3.938184277043652,92.77629884609765,1942.23263063558,87.32712708251346,0
4.465380862597626,61.27813989997623,2348.2953144837265,84.93510752961623,0
4.395320140473595,57.84490379426848,2209.8372785579004,89.62733512414796,0
,88.02112883945242,2218.2060877514086,86.58958809383694,0
5.385411355148886,75.9237477361741,,82.01017738416715,0
5.97787330306142,69.56803709682586,1980.1528938985743,83.87799178635353,0
4.472811524988824,77.00517242539165,1924.883512819824,79.38853537116859,0
4.092363798072389,54.32507634883893,1748.5996560776337,,0
5.425311150164048,74.62811776166863,2090.041045986441,,0
5.544726429210922,77.46859652256875,1865.588560555046,87.74116033884387,0
4.950023763622258,84.43957205910219,2163.850957462559,90.60803730367648,0
5.23405768207228,66.2311913308368,1732.452109276417,83.78845902480403,0
8.467900937659941,76.60289963355139,2429.7601532104554,90.38439917805704,1
6.770694884723381,67.65294801859497,1775.9168353519844,84.22678309420812,1
4.615210687036029,,2054.825584300109,,0
5.624579421897616,71.28718310767552,2197.9648275970167,,0
,69.57318066814517,1857.339892449972,87.8289254952171,0
2.558043221113207,68.96717459483433,2213.1171608582376,90.90044945723942,0
3.751610950137759,81.19369978282421,1692.704100549896,84.22628948567518,0
2.41673155607584,81.14832144130564,2363.02942479564,,0
3.611601306959277,75.5670132165031,2003.53731624144,90.1554537008252,0
4.667400033446799,72.53373879109742,1850.89714800778,84.46798734427975,0
7.720334783988644,62.62861869698304,1925.2045568931412,79.71643086997535,1
5.69558269903969,70.78986350954209,2202.22981734818,93.57202821833964,0
5.278682596853155,75.21648826097324,1853.8861770373903,83.12094214265146,0
6.171674994202187,94.29674857645904,1812.6605776443057,,1
1.8862090798250792,66.75385971391867,1944.6158506040651,89.62402667780451,0
5.361608958128496,86.43376328628717,1705.759471807508,,0
,82.25583927374234,2455.135976985454,80.96852834711147,0
1.654224965782864,77.82806210497105,,86.01494918709933,0
6.931135910875432,88.66603143765398,2207.904196545101,77.82769440835044,1
,76.34389151626635,2052.3675209119438,83.84837569252832,0
4.067980608098713,82.3153330497959,1753.866487379508,85.98015465726162,0
5.139586270901495,73.84428400131591,1998.5113226968176,,0
8.720909043910963,81.462137439121,2196.000694827687,78.82619622725701,1
5.139839345489967,82.50860583590499,,91.37671182481606,0
5.650768240634577,,2298.278236462757,85.4141526157967,0
5.242982915895514,65.68524086727064,2255.378848195466,90.72460847104696,0
5.895703320465186,69.19776068750436,1885.0858069317508,81.47995207323694,0
3.611186454480743,73.93676970432129,1730.0393880546285,86.07672368102064,0
5.834762442902415,84.48047970688772,,84.13685149468712,0
3.4653123202490823,70.78519010389418,2049.0602351666803,80.28895416803456,0
13.37280050291978,99.5356231733042,2936.446678383089,90.87913703514998,1
5.568421108713568,,1457.1071488098885,82.51091910842402,0
6.508309585519919,,1997.9716995970623,77.63893446081772,1
4.135945520108427,,2039.522306330796,,0
4.377056080969928,70.89573600425143,,82.98280793674951,0
4.055912805961117,78.0169331943084,2322.81845975397,82.5687044295375,0
3.799299732844613,85.03285671372527,2105.445018562718,77.9384496518801,0
5.738657830389205,71.60305252896873,2327.547977020224,91.96376594638797,0
5.94339209211454,,1946.009869912442,79.84207765116125,0
,78.96012269072442,2234.3693731267317,85.2337979228226,0
7.597396468000438,68.6334870194677,2408.76659863188,88.65048129016176,1
14.485964311168312,88.70378432849682,3127.9233623181653,86.68686773201239,1
5.926785127166123,70.2796087277246,1726.964601642817,84.76138275203124,0
8.38408210917143,70.74319877692453,1936.5809806144048,78.19333656685033,1
,70.8552738277838,1913.708823637551,,0
4.00916389959389,57.19168190145661,2122.313633769082,85.75120135217009,0
1.077441037396044,,2171.5883887536334,81.85130372005202,0
6.8596832622145145,,1790.276831493566,85.81343783999507,1
5.752032647941636,79.90719850258978,2016.9596284792344,87.72697363526056,0
5.20748467611957,67.58181963654151,1495.018166960966,88.85001154320041,0
5.529312072550475,75.46277119858708,2360.4862514504725,80.09528256874927,0
3.228359058703239,73.92760092953661,1871.906439830827,93.78658421991582,0
8.662629297111378,80.06302696537601,2013.965984961124,88.06991737821652,1
,80.78835237627071,,84.99314338532375,0
,,2286.506893753354,89.35814633230656,0
6.451905747016068,75.26210096233504,1290.623389650655,94.46163108799988,1
6.068366903873162,80.58031833410739,,79.24511959577252,1
6.128073223997227,,1973.5453106255757,84.09894943003458,1
3.419279768424428,80.00435696639616,,75.48627336050669,0
6.053610140854455,81.98434959816358,2431.556636408908,85.7706061305921,1
,76.3564502413589,1778.1676352860572,86.46157696770057,0
7.613367561829207,88.31281170755017,2192.9490443089157,84.84335153822896,1
7.900761328298167,80.07544045747791,2089.063197176521,82.38186571600676,1
4.338781184965451,67.6829842806506,2315.379813133879,76.8019419352467,0
3.345827691279135,,1833.202728805624,86.49413473364707,0
5.2917857091546585,79.51216356464604,1816.75777521906,90.8217379356613,0
5.407039630061325,72.8519789051599,2274.0174768693496,82.63592617706627,0
6.299067076663332,73.87983997843754,2106.330327082528,86.76023971609258,1
,79.19502052140855,1613.7656633308104,78.7274227463198,0
,78.86413393742687,1865.1737463841823,86.82885225477006,0
5.520695059805621,76.08066996739147,,83.42647080902137,0
4.932921974445389,75.19758244315415,2209.441055386648,81.95032819758835,0
2.9256797022744587,89.06546845348235,1830.1923367017607,,0
1.9338362842513848,81.89951937592271,1271.4360025457647,83.42555367186796,0
6.872097800782616,75.3353827346993,2130.8057964342584,86.52973326277014,1
,80.74436594503486,1694.919827514006,79.75134719521793,0
3.3197063122094232,66.0492202727947,1495.6653004693972,83.41153867372859,0
2.749346234236414,78.141462277844,1291.9185187539647,84.8341128880034,0
5.304845413325649,89.88487266961343,2203.4952150494355,80.60384310187257,0
7.118319888365149,72.35487288374007,2032.1543626012417,92.18666080670008,1
5.182293738057507,69.8228541306401,1943.585904821937,81.58601807975464,0
2.837714897353022,69.47098100427056,2347.2560907406905,82.32225234546604,0
4.757482830988227,65.10135205136262,2159.331170755768,81.08676820071001,0
3.605760354702794,69.06134313584352,2404.075010680479,92.19392034855248,0
-0.146786641015217,74.98126446159549,1651.816131958251,87.21162091439793,0
4.808274730089625,64.25820469637354,1991.362344011509,81.25363197502543,0
4.777051236395288,74.58066323053642,,,0
,79.92702535611512,1942.6544170361333,85.80279477715551,0
7.229087437179847,67.40883207736653,1937.8460365583308,86.02901368444601,1
6.970583859234703,87.50666357676633,2156.653409315768,83.6220911649902,1
,78.5049653713374,2011.3909702854744,82.00233605217211,0
,80.74656772763096,2155.851784569979,86.3510643962184,0
9.250140565467827,68.46147548492776,2175.860033284724,82.81965108001764,1
4.50172650316166,84.01800950786456,2538.732169345785,92.26702251830042,0
4.842926479325934,68.41553030243318,1921.175836178469,79.92283557902758,0
5.787751172226832,80.79202125288518,1764.7443248334052,91.14462709141978,0
5.331288206121691,77.38384989914738,2061.5209038291023,84.5547246048088,0
4.846615639407586,,1799.429993215114,,0
,,2370.490192109134,88.33263106651773,0
3.4800405052150265,68.20729503362851,1929.195490263692,,0
5.349085277997057,81.20228799395187,,88.45699353879455,0
5.016855983203403,64.84057594543259,1882.1710697122203,74.16982457847529,0
3.768302362734981,,2179.6043558679103,82.12004186711225,0
5.589460734965268,64.05138645279128,1960.5632541921289,81.30374877063574,0
4.1265244252632645,83.06328730751962,,79.98597595051295,0
6.912623285090357,66.51211517899871,2416.337979405883,84.14018064768419,1
1.2160284954342993,79.51707653564831,1785.9575398345626,86.54299987272678,0
,,,,1
7.429596044949566,70.59536972583264,2163.076537902557,85.96350702880163,1
2.6747289448575224,79.56598078757013,1592.1662223957317,82.33722614042581,0
4.452245329601885,75.77436067637697,,86.47606575130067,0
5.039644578592607,69.30903680327157,1736.2230811298878,85.4971427794034,0
2.7175800361986937,64.71581590292178,2205.6956952085006,,0
4.284320624407822,58.533557727274776,1759.337247020256,,0
3.4378806307273475,79.45123844750911,2173.192257962215,85.12190565568251,0
7.851244618676396,62.74832252866171,2276.458266573678,81.41098797535497,1
6.615271526732211,74.9681020366459,2215.3591314082014,82.38819937667168,1
6.1049801375923325,74.09969817861213,,82.80084256144787,1
,79.18442727092048,1942.174764267575,83.73893466433498,0
3.3576930630829174,72.72666141558025,1855.895105916289,,0
,72.094972150135,2367.758672704276,87.86069756051224,0
6.149667393441755,82.0236615726889,1825.1261949580887,84.79552522793848,1
3.602586269806153,75.3146216762937,1740.7334816075008,85.0644991516019,0
6.233082921697477,76.25395103874024,2166.3422337582074,85.57322522000001,1
4.078944896383836,76.2967722298264,1800.9657992033765,82.93637874747064,0
5.127838258109861,62.32602793162925,1762.4841256334682,81.29843096942818,0
7.085045272164416,82.8714506953445,1639.0989344575587,77.97824841075716,1
5.739933380952047,79.14157953762853,1879.2725401348705,82.21940256769251,0
,66.10050906409454,1979.3212440258767,86.89258181307115,0
6.839864032444394,74.3549428468826,2060.772931915175,82.18835424784173,1
3.643589603099554,76.2883660366619,2237.826561074871,,0
5.864124032103197,73.79116912388295,2131.724480916449,86.86572514964926,0
5.8723697670306745,78.69795201362311,,87.08275798569068,0
4.988539141277697,84.83550244333254,1950.45108090507,,0
6.662011614311397,,2127.539367228796,88.98823742581456,1
,67.72530589345432,2318.142540732142,,0
6.334134286608868,80.75838360923147,2031.5785498708,80.48060057112576,1
,82.50496912426907,1882.7172864473976,81.70465252143538,0
5.011927918509483,77.25712277191694,1751.7834997286136,89.76436273258477,0
,84.64708138399172,1638.6986838969435,,0
,90.46593906985656,,76.12088821019259,0
3.2064015548789477,85.09797420023101,2144.494630909889,79.40127398106925,0
3.5372117970857,77.87670466178763,2144.340881276665,84.00252149931008,0
,82.30099454152933,1967.835138411986,80.34782939886159,0
,76.20749988093202,,83.34630491745423,0
7.836761734364543,73.85047451532101,,85.12958485473432,1
2.584526219587194,71.91480879667147,2238.8173093018013,90.84901841613892,0
,86.67541701000803,1990.3142762526145,83.83818433508884,0
,70.21471337281355,1847.9123088301656,89.29016719829103,0
4.628585257939644,90.4329598826714,2148.1325768294405,,0
3.5986887161407206,76.85213049006934,2102.4090296709983,90.7372386774083,0
5.434516541819705,60.920726172269845,2089.2431898167315,86.13901837354227,0
5.497408494353952,77.57343571115429,2020.3196055140495,77.1468434086441,0
6.938253897221145,55.92216439054399,,,1
5.49349672304716,,2597.0929982176094,89.19359955125417,0
5.298690448019475,83.20525603462082,2296.064161299043,84.67573157825834,0
4.716243573043511,72.50236520068381,2180.706723746378,,0
4.514286393244347,76.29047340571758,2027.949789550847,88.43933424586983,0
5.306947710374474,90.34352663272792,2251.7893001491675,87.27309350861114,0
2.5307495294994,67.98644899104488,2129.498694097863,89.34552284482335,0
3.116479796282376,66.5680170273259,2006.551188193509,86.33347940504352,0
6.274990068495009,86.96023811052498,1924.108918683521,,1
5.187130516183724,91.65913274556549,1979.770665584328,83.00344419411854,0
4.535313294905817,73.96683322248914,1207.393566030486,89.78867210899142,0
6.606536541120239,,2052.6502098244105,81.76963463960682,1
5.974766194508706,83.51480394129077,1877.8809799724104,84.10610997905225,0
4.3969342175122685,65.62318692936682,2398.167499570721,80.82065474438771,0
3.715938662793334,69.45480768086189,2004.8360177029383,92.13569038080708,0
5.068158469174584,82.49150738385835,1702.7591451162596,91.72596982967208,0
,88.985182672799,1987.529961467971,,0
,78.72584579639455,,85.58919200155634,0
1.505906821611699,67.15412947687139,2118.3518539281167,82.27802380894381,0
5.759038658301123,89.41986932433271,2072.7368410848712,87.45977855612551,0
5.390455029150086,65.90338466873563,2239.4599077770667,87.03873230896932,0
5.487614319860098,74.58136387374971,1802.2795520763584,88.24682228645307,0
6.354399902342346,76.23829689175179,2008.5020240570368,86.32767379083155,1
,86.81465326094333,,96.74162482555388,1
5.780356704029311,79.64946956448382,2175.3736954811784,80.88830493995704,0
1.8630159182008468,,2129.7177951100307,78.15758658225394,0
3.8406804203919984,,2123.9512552568926,83.42763919719415,0
4.128331795794056,74.10856942124893,2000.4047578392356,78.72804693775893,0
5.48155786671683,78.87677169913202,,79.03015091997602,0
6.802112002338416,57.28078926163288,2401.084777077149,80.99474138320814,1
3.5644820713188903,72.51768617961969,1928.7264357394963,,0
5.230492977819601,76.6579751729104,2034.6612959275208,81.18152759219976,0
3.730712151004581,64.37981510183504,1728.4684252046477,87.07287580178165,0
3.10542679327044,75.24871481678402,1782.934759600417,82.97524375565865,0
2.734809952849682,73.12417222174201,2024.4533232733268,84.28194170051007,0
4.055681224523976,89.53203325501084,2275.9833866754766,88.57693109800374,0
3.24276786248162,89.23353449821035,,81.9347099008743,0
3.845731705228006,67.90081064530521,1941.020867671969,83.94181640518111,0
12.785416409184018,97.1056538169319,,86.46303994437166,1
3.2478530487492647,73.53730783929818,1866.3108322889195,77.23372879751912,0
9.583200933205395,71.38150291786322,2073.742863927205,75.46037796419768,1
,76.34264933493237,1625.685588705339,86.38446931519088,0
5.424295204938917,68.75121042036838,,86.9680571222676,0
,66.5672214083547,1833.6444254676348,,0
6.781323327242046,78.62675012503348,2180.475871359535,85.63237950346723,1
,81.43744883712502,1682.500350651531,88.27895886903238,0
4.535385411634481,,2167.2100326365544,84.21810942565611,0
8.246350224015671,81.68309504990867,2167.9861519536244,86.18890888634034,1
,72.34874015451072,,91.66902736699814,0
6.69174116573893,79.3599459576615,1751.392869550052,76.50402872749746,1
3.717649470334287,82.96209513369035,2062.38704739952,86.65446503028672,0
5.455331206251793,70.2032643265186,1704.2359538164028,93.54234692030948,0
7.74993064449772,81.00634493620605,1936.8091862259537,,1
4.085778106763071,72.06070063260734,2257.3532752388314,91.6022918529314,0
8.108587157372918,76.43788028914462,2199.1754817676856,82.48315140188222,1
5.874073405711431,75.20932144055759,2003.7957356351085,84.87181002334515,0
4.940559328894876,,1756.2983560192897,85.13409880955435,0
5.554587796966777,74.90378897034431,2161.3969280435485,76.12963568256492,0
6.7872962076111385,64.6340934070583,2004.8453094245065,80.3272886885992,1
6.649631362655717,74.06195563396481,1419.9211004423942,80.61249968246406,1
1.956015175528265,73.04582816060994,2195.6574565791298,88.28826431213011,0
3.737626648336472,70.59221616391977,1993.9417915325769,88.48861242273622,0
5.199825743115522,72.60682908301105,2300.612811995768,,0
5.466972130215443,,1726.182370289299,88.29641158742282,0
5.845260346131897,,,84.3434023491129,0
4.899215954561451,80.12629364382104,2069.7709645862965,89.80772667815818,0
3.474951373100229,67.3552767474214,2072.8909191704934,85.03515377052828,0
6.162071327799747,64.26264915393459,1577.332093098387,85.23145618970703,1
5.333546943669537,67.87525403603141,1755.3751135333484,83.93762946695036,0
5.23772884741337,,2688.804435929976,87.73780191054571,1
6.733799429323732,73.55948087813448,1923.5973464615493,83.31520473354834,1
6.565563548537802,70.42617240109155,2182.739744094054,88.90572550879227,1
5.539235576227627,64.5098433262555,1837.335043157904,80.47140343713598,0
,68.73790969364754,1477.4242752867108,80.60433498108722,0
2.153490296307321,75.76858208958771,1957.435438301024,87.74970702050602,0
4.587080529162011,79.37208910887594,1933.5988599284735,84.64582314166795,0
5.0995809945783686,69.7950368448799,1900.0304403329071,,0
5.438984329049611,71.77805972091446,1971.339791123402,88.56023092990183,0
2.9469571563213077,68.24854316906094,2066.067067911409,82.57095434365566,0
2.799113557557864,76.02800941936704,1962.4707621865484,84.19919498279852,0
5.671904792059947,67.79539112992398,1683.998458013159,90.59691180028464,0
4.683622867031069,76.72938339746271,2121.546197890485,91.1565693832426,0
6.471078931883809,59.988751485590406,1512.6570611693942,91.28959284108132,1
5.670576283902533,72.18852821586829,1487.4106356789498,83.87149689226436,0
5.638490901312845,79.24307059673404,2184.795123675392,89.92281161993787,0
5.9994709413897205,75.61896436730387,,81.20418868892529,0
,78.2335320459964,,75.59817658950256,0
4.624137072741399,67.033414024949,,91.69147280759412,0
4.548340461451775,75.6320860022743,,81.54408060369569,0
3.5292101776781597,59.79876753713952,,84.49386968101176,0
4.899758365008836,73.49242233116064,,81.35870263228686,0
4.267032672361794,68.31770030935259,,87.78066099332057,0
7.127243285675495,,,83.49746535713064,1
4.041742727971988,71.36569623981762,,79.7807324382682,0
4.791819294898982,72.99608421708882,,86.76665025674424,0
4.505795315857855,,,,0
7.212899555711152,88.76055166164652,,81.65037709873803,1
,72.75244681822176,,76.57244354149567,0
6.7041996349484085,88.97084425523906,,79.30416755120957,1
2.804528270468185,81.00458165515589,,,0
5.266390999235198,79.00054772067867,,77.1418558475883,0
6.375091905956396,78.25297693778214,,,1
5.365721673332773,78.14407551264327,,,0
6.731958257047057,62.13666290000474,,82.82557241562779,1
,71.28282746868202,,,0
7.785382090953962,,1954.0365267101977,92.33558618409752,1
8.58092914680217,72.24837899903167,1788.5817238764716,81.52831014899539,1
,64.31660344357248,1996.475258523332,87.22855047361392,0
4.773549610895927,72.90789459081502,1984.3379444695447,,0
6.496977546842093,88.21537874622906,2060.3100621016824,82.61008456790239,1
6.828651528226425,84.41703723628076,2021.126286423216,79.01783385400718,1
4.383633591630132,74.9253046149735,2199.498637403059,84.95080620276777,0
,81.78240784014693,2230.8771540118423,84.30861730074356,0
,71.17498529051461,1737.3441695430497,83.25694201211752,0
2.791915492955209,63.52281200151509,2217.1931251476926,86.76926747265794,0
3.318980164163873,,1703.4158932225364,81.9970815719776,0
,86.66153387003219,2146.963972034434,,0
,72.43180483764871,2154.9346961757174,85.43633188139933,0
5.301225400693454,75.52096059340597,1522.170777084374,86.5438803702755,0
5.341761008877927,72.24854711242432,2023.2448116323524,80.29342022439978,0
7.052769775663652,89.19917778185547,1882.875971659921,88.71236244396432,1
2.8276441037817435,86.98017709770691,1810.308685516156,77.91807544889569,0
7.18657606710585,91.9265521461007,2337.713082674752,82.68754616513743,1
4.975073683804196,72.8358917331595,1836.580214840645,83.96796585520957,0
4.57246988348478,75.44552413745289,1798.4057677204876,82.45510514939228,0
,61.18055945921321,2018.9237350012731,,0
3.280805157369239,85.57149484740414,2171.397436574604,92.48429792923244,0
5.430059866844904,66.54512011753616,1964.5878534974684,81.5964636438444,0
5.467284076464385,76.16234857919173,2291.592636417313,94.76488688988766,0
,65.91083724529618,2132.7439154910226,86.74850711892421,0
,72.19419742397277,1455.4471700671425,85.36822054924797,0
8.743680741966115,,1867.633259123248,86.90496141355067,1
3.793664427180419,69.71381049988685,1859.5394751620752,95.1197109970078,0
4.538047172631035,69.74072310878306,2119.840238357356,81.02562798427421,0
4.999822462201983,69.31720417008907,1343.795735906472,80.51832832425444,0
3.789635254956047,82.70583494880482,,81.98053521371232,0
3.2113566608882014,65.85403680521641,2132.7565237235526,85.12857258785824,0
5.782654712923197,76.18458908062675,2037.2192009794228,78.0969155007497,0
7.055522301237291,,2295.3919291047864,85.08935695727443,1
3.812298264312695,69.73992947037574,,91.7741885336547,0
3.855396890877197,69.73673616125906,2217.686661147101,85.6056295624991,0
5.7734221705926565,71.1826455997271,2237.203274117905,83.82925816409889,0
3.370057010271495,85.93010470756758,2032.6725061160955,82.52735820526549,0
5.041955811892563,75.75209408190449,1964.618561658263,88.59404681820625,0
5.452351151449997,70.52583172676152,1881.0511389987744,81.69666890704781,0
2.7940982448641307,,1793.4720020713644,92.385583682397,0
7.108348802811817,66.16311389394507,1828.246475075125,92.73343899085742,1
6.86524471707713,79.95839466950775,1662.3610089142542,86.02700319464715,1
4.316512595655916,,1981.0321373287445,84.95393964769342,0
5.054397432807996,,1578.8331056934032,89.12263923296624,0
5.567789306196818,68.55786068110751,2047.729131035928,89.3791940089093,0
5.077948239698006,66.71456384551364,1990.9173479894143,81.77603307576234,0
6.010092491794821,78.21155882494743,2036.733824596672,82.89377946745319,1
7.332249767682683,85.72454079878315,1869.467107495002,79.71061026126682,1
3.843476300457088,79.08997065953845,2340.0289750450784,87.66651153382756,0
2.0469427021015933,59.336852968015606,1688.8643749788191,,0
3.75326775986528,71.23766473974746,2058.2170218567244,83.17920438073537,0
5.18196029580642,76.88012515706906,,79.61098432967461,0
7.52531298478892,64.79814740505628,1746.3800683231466,81.40480075902465,1
4.0856351907256565,68.50877741064002,1664.9819822190163,87.2040682409052,0
4.723480823934712,71.13336761410426,,82.06607173328688,0
,,1829.6549412326065,83.7966961758708,0
6.458355310162557,,2241.956506006301,78.49075308821074,1
7.712175950307917,55.81797601045799,2248.445553632609,85.74796083889866,1
4.018068155284322,,2343.4785963028626,84.8229067206214,0
4.756415694007844,69.42250300073931,1786.903308481474,82.08416299986735,0
6.372776592303635,79.02539690801082,,84.24394280927011,1
6.891829727001227,54.31847323494918,2158.1135541605754,,1
7.984544962878308,72.62413402743977,1881.455456224009,81.74052740436262,1
6.045271359129129,69.53328255610896,,79.09494982399288,1
4.396862730860606,84.83964772761311,,92.22229773074726,0
5.851839142156319,73.89355826632142,2056.8739689330137,82.46690918115891,0
6.53134355331461,79.03402778105539,2158.9919376779344,84.61295958725245,1
6.079588575754783,76.2543543835032,1794.480997043018,89.04335894008125,1
6.02634462769452,58.66547317487485,1695.1788833694516,99.11622075028194,1
6.132096419488448,81.10095206027674,1857.6375563769725,80.02205420044454,1
6.215996471306379,77.51004906822173,1968.9946531525009,86.79930885490604,1
13.023281922237205,,2533.944998295663,82.16979085882357,1
6.995892105223041,,,,1
5.014494330360008,56.061277408457045,1577.8737029828749,,0
5.372316630490056,,1719.988144382532,80.49738012879766,0
6.28100611461582,71.68490307961164,2167.727812069219,84.83483455286135,1
4.08626764385656,,2150.9476300694737,79.10198925180705,0
,73.24613215542044,,88.78723026604749,0
,70.80579389408102,1745.5589227307617,85.2200117441335,0
4.554807076470448,68.16971548049275,1743.1491121184972,86.68973989160575,0
6.997812222619737,78.45912059917643,,83.13524555221511,1
5.074731832926613,62.73884014825948,2161.1296229113227,83.53118426315301,0
